URL_Id,URL_Tipo,URL_String,Strategy,Run,Metric_Type,Metric_Name,Value,Unit,Category_Status
2,"Directorio (busqueda de servicios)","https://parchepeludo.com/directorio/",desktop,MEDIAN,LabMetric,TTFB,8,ms,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,1,Score,Performance,53,points,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",mobile,1,Score,Accessibility,88,points,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,1,Score,BestPractices,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,1,Score,SEO,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,1,LabMetric,LCP,10651.1101738168,ms,Malo
3,"Tienda","https://parchepeludo.com/tienda/",mobile,1,LabMetric,CLS,0.0102009102596626,unitless,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",mobile,1,LabMetric,TBT,195,ms,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",mobile,1,LabMetric,FCP,9901.10219020692,ms,Malo
3,"Tienda","https://parchepeludo.com/tienda/",mobile,1,LabMetric,SpeedIndex,9901.10219020692,ms,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,1,LabMetric,TTFB,47,ms,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,2,Score,Performance,53,points,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",mobile,2,Score,Accessibility,88,points,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,2,Score,BestPractices,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,2,Score,SEO,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,2,LabMetric,LCP,11028.0973718209,ms,Malo
3,"Tienda","https://parchepeludo.com/tienda/",mobile,2,LabMetric,CLS,0.0102009102596626,unitless,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",mobile,2,LabMetric,TBT,186.497276312695,ms,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",mobile,2,LabMetric,FCP,10203.0898816808,ms,Malo
3,"Tienda","https://parchepeludo.com/tienda/",mobile,2,LabMetric,SpeedIndex,10203.0898816808,ms,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,2,LabMetric,TTFB,115,ms,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,3,Score,Performance,50,points,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",mobile,3,Score,Accessibility,88,points,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,3,Score,BestPractices,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,3,Score,SEO,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,3,LabMetric,LCP,10726.0825521784,ms,Malo
3,"Tienda","https://parchepeludo.com/tienda/",mobile,3,LabMetric,CLS,0.0102009102596626,unitless,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",mobile,3,LabMetric,TBT,285,ms,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",mobile,3,LabMetric,FCP,9301.07126806772,ms,Malo
3,"Tienda","https://parchepeludo.com/tienda/",mobile,3,LabMetric,SpeedIndex,9301.07126806772,ms,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,3,LabMetric,TTFB,48,ms,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,MEDIAN,Score,Performance,53,points,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",mobile,MEDIAN,Score,Accessibility,88,points,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,MEDIAN,Score,BestPractices,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,MEDIAN,Score,SEO,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,MEDIAN,LabMetric,LCP,10726.0825521784,ms,Malo
3,"Tienda","https://parchepeludo.com/tienda/",mobile,MEDIAN,LabMetric,CLS,0.0102009102596626,unitless,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",mobile,MEDIAN,LabMetric,TBT,195,ms,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",mobile,MEDIAN,LabMetric,FCP,9901.10219020692,ms,Malo
3,"Tienda","https://parchepeludo.com/tienda/",mobile,MEDIAN,LabMetric,SpeedIndex,9901.10219020692,ms,
3,"Tienda","https://parchepeludo.com/tienda/",mobile,MEDIAN,LabMetric,TTFB,48,ms,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,1,Score,Performance,75,points,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",desktop,1,Score,Accessibility,88,points,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,1,Score,BestPractices,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,1,Score,SEO,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,1,LabMetric,LCP,2081.04372833691,ms,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",desktop,1,LabMetric,CLS,0.0033807137870115,unitless,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",desktop,1,LabMetric,TBT,182.999125433262,ms,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",desktop,1,LabMetric,FCP,1841.03848093648,ms,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",desktop,1,LabMetric,SpeedIndex,1934.36042090709,ms,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,1,LabMetric,TTFB,69,ms,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,2,Score,Performance,81,points,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",desktop,2,Score,Accessibility,88,points,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,2,Score,BestPractices,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,2,Score,SEO,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,2,LabMetric,LCP,2081.02040232229,ms,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",desktop,2,LabMetric,CLS,0.00323091448495598,unitless,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",desktop,2,LabMetric,TBT,0,ms,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",desktop,2,LabMetric,FCP,1841.01795404362,ms,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",desktop,2,LabMetric,SpeedIndex,1841.01795404362,ms,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,2,LabMetric,TTFB,5,ms,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,3,Score,Performance,81,points,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",desktop,3,Score,Accessibility,88,points,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,3,Score,BestPractices,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,3,Score,SEO,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,3,LabMetric,LCP,2041.03422162466,ms,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",desktop,3,LabMetric,CLS,0.00322265213146744,unitless,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",desktop,3,LabMetric,TBT,9,ms,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",desktop,3,LabMetric,FCP,1841.03072962214,ms,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",desktop,3,LabMetric,SpeedIndex,1841.03072962214,ms,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,3,LabMetric,TTFB,7,ms,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,MEDIAN,Score,Performance,81,points,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",desktop,MEDIAN,Score,Accessibility,88,points,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,MEDIAN,Score,BestPractices,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,MEDIAN,Score,SEO,100,points,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,MEDIAN,LabMetric,LCP,2081.02040232229,ms,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",desktop,MEDIAN,LabMetric,CLS,0.00323091448495598,unitless,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",desktop,MEDIAN,LabMetric,TBT,9,ms,Bueno
3,"Tienda","https://parchepeludo.com/tienda/",desktop,MEDIAN,LabMetric,FCP,1841.03072962214,ms,Mejorable
3,"Tienda","https://parchepeludo.com/tienda/",desktop,MEDIAN,LabMetric,SpeedIndex,1841.03072962214,ms,
3,"Tienda","https://parchepeludo.com/tienda/",desktop,MEDIAN,LabMetric,TTFB,7,ms,
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,1,Score,Performance,50,points,Mejorable
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,1,Score,Accessibility,89,points,
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,1,Score,BestPractices,100,points,
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,1,Score,SEO,100,points,
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,1,LabMetric,LCP,13126.0450668061,ms,Malo
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,1,LabMetric,CLS,0.130096106875548,unitless,Mejorable
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,1,LabMetric,TBT,79.9994729028494,ms,Bueno
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,1,LabMetric,FCP,11551.039532286,ms,Malo
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,1,LabMetric,SpeedIndex,11551.039532286,ms,
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,1,LabMetric,TTFB,31,ms,
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,2,Score,Performance,50,points,Mejorable
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,2,Score,Accessibility,89,points,
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,2,Score,BestPractices,100,points,
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,2,Score,SEO,100,points,
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,2,LabMetric,LCP,12676.0539332891,ms,Malo
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,2,LabMetric,CLS,0.140643418447915,unitless,Mejorable
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,2,LabMetric,TBT,12,ms,Bueno
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,2,LabMetric,FCP,11251.0477227891,ms,Malo
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,2,LabMetric,SpeedIndex,11251.0477227891,ms,
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,2,LabMetric,TTFB,5,ms,
4,"Landing de Servicios","https://parchepeludo.com/home-servicios/",mobile,3,Score,Performance,50,points,Mejorable
